user,anomaly_score,temporal_flag,label,final_prediction
3e0bea3ed92e8ea800d6e7fc40480c6e32a93e842a3aff3e3cb6214dcd7dd57c,-0.11202188793868395,0,0,0
3e17528efaeb0e9c8100be2065f07e2550a028cfa2f4c7431ff710e8fc7fca41,-0.05910773993230445,0,0,0
3e556fe8fc8e1024f73108e4d809ad7d4a8cf07e5b3d596de3b6b9cecec22df0,-0.019658017878375678,0,0,0
3e909e792e409dac93284e5d6fb6db57a75a9143aff7cb0e14562fa9ce964c85,-0.07165707528483017,0,0,0
3fa5b042a8f387a328f6fd9163b380b776656121663175ed12ee8a609bd6a72b,-0.19629701191986,0,0,0
3fb2161a9ac38a98eb507b25e0f280b150f5e10b227ac17e5bc214da0234fd82,-0.052074570878021365,0,0,0
3fb8140964d1501b180167e8cac3fa3b92b3cbfe1c9d8b900e3cc6c8b86e3a52,-0.010111437374359267,18,0,0
3fc25af6a8c3416a9964b2851023d7de8e13e6c1676f1183e5ebb2c61ac8a2eb,0.04544182001296282,1,0,0
402c02a56bb60596083566802ac5728864053b126754b9bf29b83db97136efe6,-0.08232972434013935,0,0,0
403e95479f4e9959d41dee4f7ed03aa505fd39f035f9929590f0fc772bc7e5b8,-0.1968643679544107,0,0,0
4043888e0ff17befa21eb1484d1df47cda6bfd5ecaa72a0eae9d1ebecbdfbb94,-0.1968643679544107,0,0,0
40c3e258f4c88ce0629e683eb03301cd8a92f7c7ca72ef0953c8b6f47ad0afd7,-0.1968643679544107,0,0,0
40e93ff38ea6a25ff4c107a8c7235c77fe4236798febfd3ec983e07bb086840a,-0.1968643679544107,0,0,0
41042b3c28c79bd38ded63db13c7591c5559227841019322bbc12dd49f537a74,0.13447420769345897,12,0,0
411c0e8c61092e038a700ad28fc2bde0ee2d43a1580764ee7e48a26c23ceb15c,-0.16464957281575082,0,0,0
413c3e4f988e9a40c62d4dbe6fec7b4ebddfea730375af0556a044059c315420,-0.1968643679544107,0,0,0
41447876ac0188535da93375df3524622e0f591f1b25bd74b8b1eb9d1c706a1c,-0.19651027047479047,0,0,0
4152822fe52ee7d83781a323bd10f9d79e34826c301729d450532536dc2213dd,0.012688314862817407,5,0,0
417d05fee1cda2ac208ee99af92708ad856d7042418118869f2807eaee2f8cf8,0.037144138487182565,4,0,0
41c224c3291fbd9d0f95a8d30f8518dfec1394d917e8c30a6bebdef5c037b9e2,0.03113977149232272,18,0,0
41f7fb3cd5b705576c69c1944cf6bbf5bb60f32e4b6f7dd2d0f030cef6ba0a1e,-0.037691271799911996,2,0,0
422a42470e498e4243ffffe18b7c3816eb2dac0ddeb8877e51c39119db09b903,-0.1968643679544107,0,0,0
428b2afbf3f76b4dfc0f6504254e9537ad5a37fbe4fbbaf473f486e5558de077,-0.19638487763451562,0,0,0
42f52d288001eebd8dc38897d84a66422d769a0ecf85c06ce17b01fffe96b05c,-0.006611109965081963,2,0,0
4359a034ba251b15ab6f187b5960037fdb5c828b4f3716b6359cb684bcb91526,-0.19651027047479047,0,0,0
4389dfb35fd0ae0fed5696fb24d56376dd786fc240fb5a3d6773c324c4c01a6b,-0.0069460961491230044,6,0,0
439ecee8c8ab490439a5a281eaca621fd6a7d0df3f9ecfd08499053eef57eb0c,-0.19638487763451562,0,0,0
43b15ce30819a30c2a8c1a560965816a8b85a4fa8e45704643e14699d389d362,-0.1662595504408898,0,0,0
43bf534b5db970f13b5e86b2fc1f34371a1cdd688d689147ecb650f347923dbd,-0.1968643679544107,0,0,0
444a8bdfdc1ce3950775f5f28ff24a2f03073ed3091edd8c3f1ccb3c9411b2ad,-0.1968643679544107,0,0,0
445f3bf7ec1904c0dbde1bc5f2210f3dfe022dc510e388f421ee63e8b4370033,-0.07136336861403159,0,0,0
44857ec9e92d7a87209c4a6a442fc45dfef19581e2d06c8f17daae91167c0c6c,-0.06523631321138795,0,0,0
4520f1c1d1e71a1f27f6ba5fee1e64539ae75ac24242497fe14cff898f47bd73,-0.1968643679544107,0,0,0
4549cbfdb49c033f14c9b050cc07976d24a28ab6314e60bd837241b183934877,-0.1968643679544107,0,0,0
45a7f1aa38367faabc2e6ce46b8d6fb199f2778913745d104b69d914057a39d7,0.11396628446973966,18,0,0
45f7d646991f412d69bf38c6b41787c942742b1567b95580a80b7563e15f00a6,-0.0454060816304262,2,0,0
46125e45e0b00cd0973abf9208e05d23d5cb3bcf3134eee30726df3176d761f3,-0.1644575939809952,0,0,0
462f9d963be81e1c6ffdcc36e47065e14ed9657d4d072212eb9ed7b7630db912,-0.19586032033272932,0,0,0
46681a3dd1a041ae74cca8619150ccd4bec3a7e6093cb61b2875176f738d917a,0.004093815803411949,5,0,0
4670d111f3421fe6c66420274b2ab8fe1d93dd985e9d681282252012d7c916a4,-0.1968643679544107,0,0,0
4706da4316b237d7b36c0d120281afd29496f5b60d0a03bfc1568016b9aa860a,-0.0757038573521504,1,0,0
47229eb05182301280cdb6378113e0b0526fb610bb8138d1d42f210a50d3f327,-0.0070036463921269165,19,0,0
473fa7befd35f3f7d7db4857aef32f699400fa2992ec8a76dd5aae2f46799f46,-0.16392779200670993,0,0,0
475897c92f77532e08cdd22ce85a6a446daed3d592a1c99d844d801592c4a8cb,-0.1968643679544107,0,0,0
47706f47786ae1e852fd7ceae845fdae61c481ebf81b663c964124fbc7207923,-0.1968643679544107,0,0,0
47bb24424adce3256a66d62b86b7698c92b0a0254629546f5ebf83a69285bfb5,-0.1968643679544107,0,0,0
47e5d95957567e531583a13314664d1f3bec3ddc7daf2fe3c20596ee980ba400,-0.09013004563264732,1,0,0
482adf3e3c65a3e995eec99ffb53e366a134908ce335fa56760826506ea28e3f,-0.1968643679544107,0,0,0
48818a5ebdaddd446c35841c9e22e07732c8813806d06303a1d36cfdfa3d14e5,-0.1968643679544107,0,0,0
4891775eed689ac527559a3334b96d9ab9146c66e95db38356e8dc57c2e9ceba,-0.19441064449348672,0,0,0
48fbb7b67b3db33babdc06f20713912280aa92ede8a18d2fae78f26f451a1da9,0.001945294576742529,4,0,0
48fc460893a233d538fa6abeb33d7df36a85843eeda461b89b2a7bc86885366a,0.1278249157568071,18,0,0
49b96303b25f30933698269e6e90d29c96a16b4542c84a59d42b4d92210ec8f1,-0.11525597722111419,0,0,0
4a8de0c64d4c71271ea3ef181ac9ae873bb6bca1d37469902f117d8eff9adec6,-0.19629701191986,0,0,0
4aa11efba390ccfb929ea8e048bd8ae8294adbee30fb6e68ccca5c2166ee5fed,-0.1968643679544107,0,0,0
4ae51dec906b3ac89e2bce5d14245008b4ba54add66781f8020415f9c6495fe1,-0.1968643679544107,0,0,0
4b0cf944f7efed68a83a5b71d77b46e4e9c46a48fbb46bc94c01b09f1c0c0387,-0.02939480442834025,2,0,0
4b4562dfb5ce6a3418895fcd3e499d0588f89d886bc3d711a5a5d24279cdbfb3,0.11762840879500491,25,0,0
4b7e784931f225686dd0478a0c07d333d0b2427e300be552a5e1cd7540fd6d46,-0.19556107434374187,0,0,0
4b9a1dcd0d5bdca06eb8030132d49bdb862aa1836ed2154d49342a643387e9e7,-0.1968643679544107,0,0,0
4bb08c3c182ed3ee1d544cde54adf69fb4efbd537f4e19c17dc45f03dda4feed,-0.19629701191986,0,0,0
4c9499a62faa98058e95da7deec271b7b9ac379f0ae52ad1c13a20ed877b99b3,-0.16431655478518875,0,0,0
4d1ad70109ddd694e018648607f818dc197eb5004fbae4752c87acac81d885f4,-0.1968643679544107,0,0,0
4d4e2a639e611a1630d57e1061441b3044a55a0239a8fd7cd198b1b7da71983e,-0.1968643679544107,0,0,0
4d52a23793c7134b3d7e11bc1c18301207580fe2ea29255a9e8f35f3d4f9f444,-0.1968643679544107,0,0,0
4db98b4670f92b2e461d5206598b77de39fa2fd99abc39bb865a09aa8d601ca3,-0.1968643679544107,0,0,0
4e27da1b5cb79d4f97eefad8ce3426995b68e47ee9edb2e88b82896e187c704b,0.13887949234270935,17,0,0
4e2cce1d4316bf9b0bf8d829bb30ed165cb6451208ae2eefd2b3e5454e703271,-0.19651027047479047,0,0,0
4e36b86c79b42c55663273eb9e0ad8fc0a8905225b6ac82c6d72fc00e19ba9c4,-0.02756644081575138,4,0,0
4e93fe75bd1664f41dfd6cc97646f27511d2862c0dae624b76f106cd9c38f2ef,0.06279504157847804,21,0,0
4ebf5617a7a307ba6adb2a98b8fe1af5c46380990490e8678b1b7c44e67b1dc7,-0.014991910823309529,18,0,0
4f24708cb6d8417abce9819890987c2cebb8e9182662ea3976f052494b949c9b,0.010478576185112609,6,0,0
4f433e53970c478d73c5b75a20e35656ec7eebd17bc46fa853ee43fca5dd433b,-0.11839297748196381,0,0,0
4f7cfc2565be86070c8275c5a658c4c427f006d2e1f43e92c5b4cf898027b161,-0.08409126976848652,0,0,0
4f9560224d6369e86c5175f6436316c725b88b2b7b137c920f79f5ae7771745f,0.13612007245481628,17,0,0
4ffa75c71a4e7e8c70a52230b75ab2e23d4f82bcb6322304807e1c390698155f,0.040408288031032136,7,0,0
50508d8c2bb908573d7bd2c1267e59888ed7f1da780c850d0a0bfffee47a1e3b,0.015896079074165015,2,0,0
5051359644f084c3a34fc8959d98b0065883b6f24fe714fdc60050cf3fda1664,-0.004627922397678397,4,0,0
507d1cb7349e8b3a5b11020856ba3c9e3b0e5d0185f649341d8dbd504ed155e6,-0.1968643679544107,0,0,0
512126d44429cb2d03452b67f1ce68b1245234281b61cea4d347270a754828de,-0.16092224538766497,0,0,0
51415ffc9b6b16b04773d89c4b7ecdbb4a4293c2920609d0c848d1374b436862,-0.1968643679544107,0,0,0
51a279450406d056118942e1089c5a027b166746a5444c132ce192e759d8f3b7,-0.19516599432256293,0,0,0
51b2e31209703eda09acf9038063c29d5b220b53685e1b998ac608a564f5929b,-0.19638487763451562,0,0,0
51c0f8f29c6e91de5aa8f67d329ae7bf6d4af9d2f26b64eb5a0bb8ef24a53466,-0.19651027047479047,0,0,0
51d6939e1f53583d87192d164df50dee01bd52051b1f42b082e4056cb1138303,-0.08955986675453914,0,0,0
52a3257d0d78d6b214c69208aab63bf5dc8890dac23caf94b4794927a2dade7a,0.055793892033040304,9,0,0
52c42e5f2090d1ff52abaadb8357185af0dc9d5458a2c543c9f3280b508ae55a,-0.19629701191986,0,0,0
52dfdf6ab028007c7f4c98a15c8572879e68fb1b0417470c468cdb6d81317239,-0.1007003562917882,0,0,0
52ff877e3a3b8a2e328d78f67346dbac7325239b85028656bdf4259634fe4892,0.13481056645654,18,0,0
54141d11554dcfc2e2ab57d54aec280403e6dc05f10abf47db2ec0aeec1641bc,-0.007670874141110784,2,0,0
545c0046e646b8bedd3403eda9798665bf06251f44442c17caea7d7fe7e8ef4a,0.03381523650034235,9,0,0
54675669b1e1c50ef0a34138bb02830781d50279a17b3408d95ba32a6f9c3430,-0.08635457392045609,0,0,0
551d3f9b2978c5afa8749c70b346c9773b89e4178658923b394624b0a823f1a7,-0.19638487763451562,0,0,0
55724cb27ad23ecf6250e3422791c84aaefbbecc9c5858bf779117cf1b5cd996,-0.1968643679544107,0,0,0
560ab0f3f9728ad5cf079f44bc202f81872552127560ecd372c4d21e35c22e82,-0.19638487763451562,0,0,0
5674b763594785b2a9a1691ea91566b3a713f61f06d1acbed23bac001b376580,-0.062119768507355067,0,0,0
56ef8093d2eec1a3fa3e9f5961e179b625432bf5ac6f4136d6b7c5a8abc6f7f4,-0.194391846522581,0,0,0
573c1aae93cb2e82ca2df6744dbe37053cb7d249172785ab50f7b8604629e085,0.2669071911075368,25,0,0
576cb7152a5bcd36b00690e85d504ace7bf0e4468bca48e204e34ff5656a2ec8,-0.16308159201906447,0,0,0
577931c97272e40a6a9d2a9a284d79ac9bb2ebb4cf9860ee6aca286937e60a1d,-0.07243047342891096,0,0,0
57c9bc97ba34e21e0ee689029106203da24809caf7a6c5ffc41970f6f06d6995,-0.032695083199192065,2,0,0
57cf7596d881cd53b677087021735a0561f34fcbac8fd25decf13fa97ecfe938,-0.19556107434374187,0,0,0
5823e34549721bc4205b4c6e9a99eaae76041f8840bfe804e799e52b83a154a8,-0.1968643679544107,0,0,0
584b9dd631e2736cab7d13f0fe416ec4e4226e2071eda7b44abef2fb600e5e2c,-0.027020415196168268,0,0,0
58b32f7e5ffe111f4907072e1f26eb8d2e6cce882f5b0915a4272bfeabb4a5d9,-0.06924280881093198,0,0,0
594daa0ae891a8dab90f6b2fc9bcd68accb99c49fc36bae498f3eac95718bb82,0.028958627258062086,2,0,0
599e3c95758146d26dd7186b1875b7356cf66d7daee49172258052b0d959c382,-0.1968643679544107,0,0,0
59a2af327daa8ef00a296110ae43a1391a74cc2b353914a10437b827ce00c891,-0.1968643679544107,0,0,0
59d3034d35050fd117abdede14affae50c79d20645dca8786ee6d0597f6bb73c,-0.09309406387320346,1,0,0
59d79706306db5419c7609dffb6e0e5b8692dfdee2672a38c7b1df98a8ae7855,0.1363385819859756,18,0,0
59d82ed55ba8ec8eba536d99987c06b23952767dcccaf3eda9e99b9b3421f919,-0.1968643679544107,0,0,0
59f850c2d45e7d5bb6fbab560bdf3a99a78f0d535bbc5457d7146bbcaf0ebe82,-0.07425985910505634,0,0,0
5a4390c84f10320b82f5a7faa035f5d9f9b37fbe3136668d83e37fca29354278,-0.1968643679544107,0,0,0
5a846e5d7017380f6aee5299d97916fbeb7ee1ad4fcb22e9751391b125019c42,-0.17424677719537185,0,0,0
5a8bf2dbe107446d04b741131a8fc5555b00f05870360bdb63310c06969338c3,-0.16291577672011648,0,0,0
5ae1245e2157b436f9443366ebe9bc8fac4de8689fa6ff83c53a891e4016dd9b,-0.04528371081043514,6,0,0
5b9279a52c2d176449ebdcad5f0e7cb9235e65ed634e90f5c98a074ea604864e,-0.19534846820733515,0,0,0
5bb13a7504b1d74da51b984660ea540c09d2d0779e15509eb9296f0b4e89fd58,-0.029961076147977994,9,0,0
5c1a3d79bc0d6c079204e610838c5d1d67810e95edc8f269198a20fd43dad8e1,-0.1968643679544107,0,0,0
5c4c749c978fcfedab2bc43e48709f68c59e11594646c7e644dbd0fc401631d7,-0.1968643679544107,0,0,0
5c5d5dc940c254ddc07cf70549af26664de87ebe264fb576a762201538a990da,-0.1968643679544107,0,0,0
5cbf9571388d58fa68727f79b5bd89bc21761dd62e19af5796c09903f7459ee7,-0.1968643679544107,0,0,0
5cee492ef80f80994f7d97fd472f9504914fa9528f8a2cbe71635117ab6daa73,-0.1968643679544107,0,0,0
5d0946d4946541224a3d148fc4452b6e9f332001a24e5f0e70630c094ded9fc4,-0.19556107434374187,0,0,0
5d4aeb15a320956b1841edaea57da2972057a1894cf87486c52ad349cb148d8f,-0.16147680890457355,0,0,0
5df698a5e0e5f662e5c7c6b71f79fcff0cd03d66d75bd9ffb62753d10175a3a8,0.04409160999065642,10,0,0
5dfd22d3bde5934889dffa9fc7a903eb19c273f28506368f54d0caeb847b66c5,-0.08973461286603218,0,0,0
5e21111ead9a08e821e8845b8f7aee93ac7ea28ebecd3107f83046320eec297e,-0.1968643679544107,0,0,0
5e24e40c23ce42fe7a0c2d38d12a45e94c3492ad1545e95a7773bdeb7838bd8e,0.12717824482378381,19,0,0
5e298cbb3cc4234bec194570bdb70083532a1143e5213272972f5b29cfaa6686,-0.020708505328814242,10,0,0
5e45b3a95343c7fdae89a58053b095a30d9072b23753126b4a79f7752a6ff239,0.11600401491864698,19,0,0
5e9db0ef752f41ee40eb96fa644543b88687825785fee17e4a4762ba8d48ec33,-0.09535995710602291,0,0,0
5f7eb0314347213f0089d426439833255bf1fe21536772760928e73bca3e8a8d,0.027698892422234445,9,0,0
5f83978f6b246e4213c3f9b75e8f4ac8e850f524f70eb0303eb506ebed01f5d7,-0.1968643679544107,0,0,0
5f9d71b6fa3cb83045b1a71585908e0b3d00ab4c56255bd26172f281c8c423bd,-0.19629701191986,0,0,0
5fe55c4d425f3548ebc3ee92ab362c6781d536b69e8f64a4b0da8e8e9ac6ac57,-0.1968643679544107,0,0,0
601fe6bcaf76121edee3444ca4950d40bda1d6eac92289bec30cde29523b7e53,0.03893470570576674,6,0,0
603c7cf1a531a031d547335aca21f425de3289264576b0588fbf58f0685e6b5f,-0.19629701191986,0,0,0
611e57e95ae582bc22ad7b7a1e704180527af83510475d6aba3312a4bf941e01,-0.16159458656619746,0,0,0
61b56cf3412ade5c9d489d731ab43975f228c05a553daf8296b356fbe0d027de,-0.04113399164150766,2,0,0
6204feda82e9ca8f4686c71edd662b135052275e969d731613075724e9708b88,-0.19638487763451562,0,0,0
628d1eeeda495d02a526265068a0578c1dd713f553efe4cfe8899d20b789ddf3,-0.1968643679544107,0,0,0
62e7b1f7f4ed01f100e5d02f018467e69e187bdefec1aa0d19012ac3a4738852,-0.1968643679544107,0,0,0
62e985c36208f72d84e113c5a39526bd20829e22518702693e899dd097adb7de,0.2645463342650455,18,0,0
62fe36715c1aef596339960918f27cf5725e93fed85e8e3ce8a3770eb61d9c91,-0.1968643679544107,0,0,0
63fd24dab7ec05114e162b414aa72e01104ce6a4b39eae98dbe2b3df1cf3a6f3,-0.1968643679544107,0,0,0
645934f6b5d42feb8f15d75fa169b9498114b43cb7f8ff96496d68c816dae218,-0.019310658302028605,7,0,0
6495efdd6406db4bc1d63ff328e44954091296700087ddaa7cdf1578b3a8047d,-0.1687121125512433,0,0,0
6558df0ff1cb1e47bfa0eb5d0e20e59aef1fffadc03f5b3153d1fc828ae24a6e,-0.19441064449348672,0,0,0
658639d0a52d153dfb7d57f91c8aa847a690d6c0a533188d2006265fb7134a74,-0.1968643679544107,0,0,0
65a3692127267d289f3af71fbeea40c0af1fe3e84162604e0cb1d7ac65a13c5d,-0.11839297748196381,0,0,0
65b23c743550cf58f8779b5810b51606014a02a78ca3ef5abe87d5d3810a6e58,-0.0775391046448054,0,0,0
65e339d11948457c879911780674e0fec0ece46543fce54c0b0aff76ddec62d2,-0.1968643679544107,0,0,0
66385dbc339b6211957844f3a8c3f240cd68ea04d09dd57be00aafb758e264ff,-0.1968643679544107,0,0,0
66548ba7733026eec7344a2c99efe4d00194ac87fd1757f181274197a2f5586d,-0.09507953332528024,1,0,0
669693bc390fcc623fd1762219d4471f2972dfb6bad4bff5515e24b46fb469bf,-0.1638108037860454,0,0,0
6752920bf2e54f2871d98a05c51958154a9541f0eef47de9de49daae95fd23f7,-0.06294816112151519,5,0,0
6762b4f6cab1ca2f3eb2a186e0ed46a60a775904429339dcd083c53e7cb8100d,-0.19651027047479047,0,0,0
6791696ff629c74b97383fa37ca613e7a8989d6cff83c19ce7615f5febe49d45,-0.1968643679544107,0,0,0
67c2d61a0dee05d4fd2400c08d4ec6bc787b4a589324a6bd44c623c2ef3a2f7c,0.09587997265234405,24,0,0
6815d3db661a8194e916c47ac0db2965a775932b6d17b593f637a85de8ab062f,-0.1968643679544107,0,0,0
68a803272c9b50c3877bbb451cf0be6fcbb4fc4347b0c0ac57dc9af2f55f8df7,-0.03828729624011079,3,0,0
68dc545d8cb8c49dd808120fe36ba14761525b04be1fffa9233fd3e8fa3af6f1,-0.19651027047479047,0,0,0
692dc39ade56f095fa297c6b278b34e2cf6558e2f29e52370ff678c9af0127e8,-0.19651027047479047,0,0,0
69969fd5438667c5b5db6b8de278802310d12e4beef36665ded88e3341d020b1,-0.19651027047479047,0,0,0
69b91d698cef4542347859f658108124766eb83b45fa9d4b838407d958735160,-0.19651027047479047,0,0,0
69c89ce9edb2dbe340dc8e36e0f57311d010e5027d3b7560e7e6268933267acd,-0.16392779200670993,0,0,0
69f2ed5316dbab28cac9f287ce3bc4aa1b3f8e1978bcb6521aea4c91911d5987,-0.1968643679544107,0,0,0
6a02fc28313b359d39fc068fffbadf35f75da37078e881f12bd44e0c452ea241,-0.1968643679544107,0,0,0
6a8bc440777e7a846dcc3ba9c126271a0a308e0b327e46c6dccf84212cdbee60,-0.06887802568388768,1,0,0
6aec3c2aab544289ef9b1a492e99f8886d658a39eb51543d9e17420205cde13f,0.020275385577767646,10,0,0
6b06b0640f03b0417c50318a0456bdac06e2f8d0601b83d056cad93b17be345c,-0.009412942632240795,2,0,0
6cd794d260feb330807b26e861087ad8154e5278bedf782948cc3f45c201d722,-0.16146042207270672,0,0,0
6d59ef877c619ad7efcc3a298408ab6e08671085ec370350ade78205609cf012,-0.03518974633309291,9,0,0
6e9d559512bfccc607ac646095e463b739ef20317aa0c91300eb1d72de3efa16,-0.007161271942818237,0,0,0
6ed4f3f625d47f763195cf910e2884b7b5fd1fb9a7a60f6a8594fdf9820280d6,-0.049149385182629124,2,0,0
6eeebdd87670f503ca8fefda2895a3f32905b327dc21863fe38d2427a85c2af3,-0.1968643679544107,0,0,0
6f78d915466f648ca21852fce04efd1d0f9f8379d978d46c899949dce0b56f04,-0.16146042207270672,0,0,0
6faf66146bd04a507401ba8ac993020ce28cd9d4d27dc84e90c23ed1d99d4edd,-0.1968643679544107,0,0,0
6fd80adf6b40b5c1ea2d808724256f130540bb14e72bbdaf5ddbbe1aabd5536a,-0.030355424688258914,2,0,0
70d9e090f16cfe0a07b8c60bda971404c4172f1c6b2457473882d22322bb961e,-0.007991658938952262,0,0,0
71584977ad2b2488db37d5e96db04dc85d1efb7c168b125522f30d74cabdc5bf,0.01670913459259038,8,0,0
71621a3ee4222b58eab40161b710fb15b8749f294e96ddee4f236106c9657b66,-0.1968643679544107,0,0,0
71e2500cc34752dd000bfa3407ecc08ab14ef2102febf9ab1f3719b686f88d3f,-0.1968643679544107,0,0,0
72364f23eae482502b572f6f17c68aaa4da0d57eeed8260b7913492c950a8fba,-0.1968643679544107,0,0,0
72368250ff10a416d0a92a2e1e27e381b8618a0e772752df2c76ab5b69abdd8f,0.10705507098243072,18,0,0
7257fa34ea101e07304d0d067c23d78c4a354c373acf60942659a44696f37d41,-0.1968643679544107,0,0,0
72768d415f5ac0ba4bedf50c223ebe2d030dc51b87cbeb349e54731ddfcb4e8b,0.0014561783816778862,16,0,0
7285476cded0f65a1ee8103ebaaa961f6be55d390f711d71cc8213c06734b2ce,-0.08988452594363094,0,0,0
72888184fec73eeb04156b80f9b747b75b0b813ae594cb0f71e6370127504bf8,-0.19638487763451562,0,0,0
72c5b19d02d2e759dd8448236d2ddbc1ccdb7c95cfd28a14e551c8a3b95eede8,-0.1968643679544107,0,0,0
730626d816325c7dab29fb1667b4426aaa5ee320680682f2d37f79416eee20d8,-0.06478501898868227,4,0,0
73068972b6503273d3e603bc11ba60ee34ec64f2bd231d836afd7362bb8f695f,-0.1968643679544107,0,0,0
73768bd29f9f38ec7ed00a34a5ea1686d9cbeb1d61a4a47dd3ce7d317ea2a3b7,-0.19629701191986,0,0,0
7380e6f0db4d3bd87bb6f35d23d3a2b4f093c8a343b7548c5dea032d4c55c9c8,-0.19433955511630302,0,0,0
73952c2186ecf3b571db4093cfa58e2228fb6ceaf2bd34f3396900915a99ebe3,-0.19651027047479047,0,0,0
73b5ed38fbddbfbffe3cd35bc400b0798016a993d6ba1748095d3b437599185c,-0.1968643679544107,0,0,0
7422da82e9b594841a0e3940ec1ad06462708ec0b7a27604f2f3957b5661a309,-0.1968643679544107,0,0,0
74f987e65d3b7b3f74e5bab23a224a463b866ea198b98c5c1e1e2e7b57f2ad93,-0.046633287475665586,5,0,0
756384218a4a8e405145e25c045f818dffef68dfffa95d4ac200cb67aad59ef6,-0.19441064449348672,0,0,0
758d7f2ed63aa7e6a998d5033d2541512838545a7804e504870949accfd1bcf7,-0.1968643679544107,0,0,0
759607a074dc11afa1f3f30bd56ceee3cfe12cd81951ffc7792a7ac1b4a7f608,-0.10056197504389941,0,0,0
7614c890e5ccf979da51b74db7d551d33258f827b13368f6c5e078300229aac5,-0.1968643679544107,0,0,0
762fdc54684db11a22568227e1481188f594edb210f0ed8735a099cfc885e9b5,-0.03686091262386443,2,0,0
76481ef2ee9ed19961b349759876f51ffcb7830f5a13d571dffa3b5b2d70a2a5,-0.16431655478518875,0,0,0
764bb94d6ec03660142f88642ac2793a51a7ea611e307c62185ffd606441823d,-0.018973244184265214,10,0,0
766d6e458514167a49a57284462e0f2c44739d391ecfe1f3bd5f12c63b8354ca,-0.19629701191986,0,0,0
76702a1b36b17fd609fde704efefa6a391b69a2804ba897faa7355af4c9523f7,-0.04883918788013025,0,0,0
76be222039f38916420787e8bf175a31e1f7a8f5994cde7f5afc3bfbc5bca651,-0.1968643679544107,0,0,0
76dd7448bc74cb2e862f29d0fae2d48e11314eb8197a91a8ad7b45cccaa629e3,-0.19638487763451562,0,0,0
771e5b43df7802d3d3ce34245b7d624eddf8bf1a31243b5be555eea300c77c06,-0.19651027047479047,0,0,0
77511622a4323eed6a46e2085e998e0fdcd6617c4f19c6db8f28088233a3db97,-0.04323887530667042,0,0,0
77c449a7e9244a1c9c492dc31a4b7cea88422cf162a841ccb1756e09e4cc8291,-0.1968643679544107,0,0,0
781e0ab99e2d2eecca87ea1e124626697191a9a7a5537a104eca4a6ae245a2c6,-0.16214854747343138,0,0,0
78390dcf536acc2fa9454d1fdfb1b68b171846474712e0bc05612e2e5bce1a37,0.13524677315801148,18,0,0
78d91c3fc565d5333f2b630cc5ce91579c50d78bd8af6b24c71cfa854253e6fd,0.2469466140559241,18,0,0
79b06ddd37299bd9aae634b869f6dd4d972f361620b2ad7bad07a64e86ec8af3,0.02870806814767235,6,0,0
79b86f2a6487aebabb47487f82e180d44b7fd4c0a7c149d84c087b8a0b9d2436,0.03527664988895651,4,0,0
79d80965d0b9a7fb813d9a9259c7ec2efb1373c8d97e86b9920fee8bb144ac8f,-0.1968643679544107,0,0,0
7a30dc1c221d0f43a8283b6a2e2eb5b739434eaf12bd55ab015af5834adfb1fd,-0.1968643679544107,0,0,0
7a3488e54047372857c24dc27305d1a78f62bb17e0f21778da4aaea4fad4ed9d,-0.19556107434374187,0,0,0
7aab5d68b3dd5ea2e8dbfecbe5c8e07499d7f63c14b957ba773ddd23bf858aa0,-0.1968643679544107,0,0,0
7b2cee8eabbf29234169b73263cc605740b65eabfe934264701be85e184b7b38,-0.19651027047479047,0,0,0
7b705289f8f64bf7adfdd51107e0fc3195c5fd6439b92bc68dcb3abd14d3b512,-0.19586032033272932,0,0,0
7b9b0928cf2dc61364420853128785a6816739706e92db4cf58501d2423bede5,-0.0771003026105418,0,0,0
7c35b658cbeb100b007311deeebe970b38ff27049a9b19d7c6eb24f04bdc6670,-0.07950410157415938,1,0,0
7c65aaf461f7adb041733d9b0920674a784a4d2f2ce1aa9ee6ecf25cffe2cd17,-0.0795953885797554,2,0,0
7c66451aa66e6d473e8e2832b97f6b9e26eff9fd9b2437d1f3fe09b0f33266b7,-0.1968643679544107,0,0,0
7cadcc3e0c58e08d64054fd3b84fb702a396253cf6d81edd4b8bc2e929ebdb9d,-0.1968643679544107,0,0,0
7cbe428897732b91125fd58d9a791fdbc2f613b62ab34a39265e328678271e1b,-0.1644575939809952,0,0,0
7ce2a0ae199e764ca2d8695153f58f2c273036afd7a78a2b45d5db9a7103e0ed,-0.030578480036986877,18,0,0
7d12b4d4d2765d39fc01d6857dcbd17fe9b35f2b4812319341507a5cfac0a416,-0.009752652006806695,6,0,0
7d2c5bc3e159396478b59983784ebdd2edb759b9b5aae37e7393fed134f41458,-0.07901920941848806,0,0,0
7d91b0288c0c7fe2423e77953e121b0d5373d3d9cc355c8f3b03dc65fb4e16aa,-0.19651027047479047,0,0,0
7f031cf1094af051061596559f70dfedd35e718adbc4119c920989cdd45d3f2f,-0.06762125406663022,0,0,0
7f68b246fda60dcc6f45877502932c1bcccbaf5aa8526466f98bde92f6ef818b,-0.1968643679544107,0,0,0
7f818ae4fb6fce335db665353d8023258ce3a6cc313589f63619519412e3d04b,-0.16147680890457355,0,0,0
801bcb1ee27acf46a030ea4d5042f9b4bd048d1ceb0a9c892f96c6987f7a65b1,-0.19629701191986,0,0,0
